stage,sample,dpt_pseudotime
266,9mo_SIGAE3_14686.30j,0.018268565
266,9mo_SIGAE3_14686.30j,0.016838
266,9mo_SIGAE3_14686.30j,0.020687254
266,9mo_SIGAE3_14686.30j,0.023137128
266,9mo_SIGAE3_14686.30j,0.018723717
266,9mo_SIGAE3_14686.30j,0.020080771
266,9mo_SIGAE3_14686.30j,0.018959202
266,9mo_SIGAE3_14686.30j,0.016592706
266,9mo_SIGAE3_14686.30j,0.023052106
266,9mo_SIGAE3_14686.30j,0.019537
266,9mo_SIGAE3_14686.30j,0.018651811
266,9mo_SIGAE3_14686.30j,0.020683993
266,9mo_SIGAE3_14686.30j,0.018560475
266,9mo_SIGAE3_14686.30j,0.015571623
266,9mo_SIGAE3_14686.30j,0.01967513
266,9mo_SIGAE3_14686.30j,0.02034695
266,9mo_SIGAE3_14686.30j,0.023221616
266,9mo_SIGAE3_14686.30j,0.03023333
266,9mo_SIGAE3_14686.30j,0.018302605
266,9mo_SIGAE3_14686.30j,0.0168864
266,9mo_SIGAE3_14686.30j,0.01633188
266,9mo_SIGAE3_14686.30j,0.025603848
266,9mo_SIGAE3_14686.30j,0.01883416
266,9mo_SIGAE3_14686.30j,0.016790746
266,9mo_SIGAE3_14686.30j,0.015762411
266,9mo_SIGAE3_14686.30j,0.016465804
266,9mo_SIGAE3_14686.30j,0.016676057
266,9mo_SIGAE3_14686.30j,0.017100116
266,9mo_SIGAE3_14686.30j,0.020212837
266,9mo_SIGAE3_14686.30j,0.024035646
266,9mo_SIGAE3_14686.30j,0.016506385
266,9mo_SIGAE3_14686.30j,0.020230351
266,9mo_SIGAE3_14686.30j,0.018536862
266,9mo_SIGAE3_14686.30j,0.01583255
266,9mo_SIGAE3_14686.30j,0.01621446
266,9mo_SIGAE3_14686.30j,0.01597102
266,9mo_SIGAE3_14686.30j,0.015810046
266,9mo_SIGAE3_14686.30j,0.021019109
266,9mo_SIGAE3_14686.30j,0.017219063
266,9mo_SIGAE3_14686.30j,0.017198937
266,9mo_SIGAE3_14686.30j,0.017185697
266,9mo_SIGAE3_14686.30j,0.015237081
266,9mo_SIGAE3_14686.30j,0.019271968
266,9mo_SIGAE3_14686.30j,0.01731647
266,9mo_SIGAE3_14686.30j,0.015921459
266,9mo_SIGAE3_14686.30j,0.018983709
266,9mo_SIGAE3_14686.30j,0.01537505
266,9mo_SIGAE3_14686.30j,0.017061338
266,9mo_SIGAE3_14686.30j,0.018436035
266,9mo_SIGAE3_14686.30j,0.027055202
266,9mo_SIGAE3_14686.30j,0.017016692
266,9mo_SIGAE3_14686.30j,0.017118229
266,9mo_SIGAE3_14686.30j,0.018032089
266,9mo_SIGAE3_14686.30j,0.016836142
266,9mo_SIGAE3_14686.30j,0.01848922
266,9mo_SIGAE3_14686.30j,0.018522125
266,9mo_SIGAE3_14686.30j,0.018925253
266,9mo_SIGAE3_14686.30j,0.015344311
266,9mo_SIGAE3_14686.30j,0.016701171
266,9mo_SIGAE3_14686.30j,0.01649386
266,9mo_SIGAE3_14686.30j,0.015304452
266,9mo_SIGAE3_14686.30j,0.015048554
266,9mo_SIGAE3_14686.30j,0.019436933
266,9mo_SIGAE3_14686.30j,0.02031227
266,9mo_SIGAE3_14686.30j,0.020071581
266,9mo_SIGAE3_14686.30j,0.017467476
266,9mo_SIGAE3_14686.30j,0.021937653
266,9mo_SIGAE3_14686.30j,0.017758984
266,9mo_SIGAE3_14686.30j,0.01874621
266,9mo_SIGAE3_14686.30j,0.019902792
266,9mo_SIGAE3_14686.30j,0.015373637
266,9mo_SIGAE3_14686.30j,0.021400578
266,9mo_SIGAE3_14686.30j,0.015331708
266,9mo_SIGAE3_14686.30d,0.017441178
266,9mo_SIGAE3_14686.30d,0.017844308
266,9mo_SIGAE3_14686.30d,0.020774886
266,9mo_SIGAE3_14686.30d,0.023377897
266,9mo_SIGAE3_14686.30d,0.017363599
266,9mo_SIGAE3_14686.30d,0.016187903
266,9mo_SIGAE3_14686.30d,0.017331284
266,9mo_SIGAE3_14686.30d,0.017428128
266,9mo_SIGAE3_14686.30d,0.018246511
266,9mo_SIGAE3_14686.30d,0.015331723
266,9mo_SIGAE3_14686.30d,0.018577391
266,9mo_SIGAE3_14686.30d,0.01938043
266,9mo_SIGAE3_14686.30d,0.015203691
266,9mo_SIGAE3_14686.30d,0.016472474
266,9mo_SIGAE3_14686.30d,0.023155706
266,9mo_SIGAE3_14686.30d,0.017276324
266,9mo_SIGAE3_14686.30d,0.021074811
266,9mo_SIGAE3_14686.30d,0.021259088
266,9mo_SIGAE3_14686.30d,0.020122198
266,9mo_SIGAE3_14686.30d,0.015176916
266,9mo_SIGAE3_14686.30d,0.017095655
266,9mo_SIGAE3_14686.30d,0.01667393
266,9mo_SIGAE3_14686.30d,0.017543903
266,9mo_SIGAE3_14686.30d,0.016246133
266,9mo_SIGAE3_14686.30d,0.017515661
266,9mo_SIGAE3_14686.30d,0.016178925
266,9mo_SIGAE3_14686.30d,0.018644726
266,9mo_SIGAE3_14686.30d,0.015518989
266,9mo_SIGAE3_14686.30d,0.020179529
266,9mo_SIGAE3_14686.30d,0.016900478
266,9mo_SIGAE3_14686.30d,0.017780414
266,9mo_SIGAE3_14686.30d,0.017845783
266,9mo_SIGAE3_14686.30d,0.019314257
266,9mo_SIGAE3_14686.30d,0.017295258
266,9mo_SIGAE3_14686.30d,0.016897239
266,9mo_SIGAE3_14686.30d,0.018040841
266,9mo_SIGAE3_14686.30d,0.022000374
266,9mo_SIGAE3_14686.30d,0.020913092
266,9mo_SIGAE3_14686.30d,0.02320572
266,9mo_SIGAE3_14686.30d,0.016741293
266,9mo_SIGAE3_14686.30d,0.021377534
266,9mo_SIGAE3_14686.30d,0.018270465
266,9mo_SIGAE3_14686.30d,0.01903793
266,9mo_SIGAE3_14686.30d,0.022226298
266,9mo_SIGAE3_14686.30d,0.018343765
266,9mo_SIGAE3_14686.30d,0.04325903
266,9mo_SIGAE3_14686.30d,0.02530932
266,9mo_SIGAE3_14686.30d,0.016978428
266,9mo_SIGAE3_14686.30d,0.020841962
266,9mo_SIGAE3_14686.30d,0.017512057
266,9mo_SIGAE3_14686.30d,0.01563446
266,9mo_SIGAE3_14686.30d,0.019373992
266,9mo_SIGAE3_14686.30d,0.017785147
266,9mo_SIGAE3_14686.30d,0.02687706
266,9mo_SIGAE3_14686.30d,0.01881774
266,9mo_SIGAE3_14686.30d,0.016205573
266,9mo_SIGAE3_14686.30d,0.021664023
266,9mo_SIGAE3_14686.30d,0.0211718
266,9mo_SIGAE3_14686.30d,0.015911851
266,9mo_SIGAE3_14686.30d,0.015827812
266,9mo_SIGAE3_14686.30d,0.017705576
266,9mo_SIGAE3_14686.30d,0.01797568
266,9mo_SIGAE3_14686.30d,0.017694803
266,9mo_SIGAE3_14686.30d,0.016519511
266,9mo_SIGAE3_14686.30d,0.019164693
266,9mo_SIGAE3_14686.30d,0.017995702
266,9mo_SIGAE3_14686.30d,0.022418298
266,9mo_SIGAE3_14686.30d,0.019244181
266,9mo_SIGAE3_14686.30d,0.018899012
266,9mo_SIGAE3_14686.30d,0.0150184175
266,9mo_SIGAE3_14686.30d,0.017760605
266,9mo_SIGAE3_14686.30d,0.019876268
266,9mo_SIGAE3_14686.30d,0.02108157
266,9mo_SIGAE3_14686.30d,0.024379278
266,9mo_SIGAE3_14686.30d,0.01637676
266,9mo_SIGAE3_14686.30d,0.036216244
266,9mo_SIGAE3_14686.30d,0.017908394
266,9mo_SIGAE3_14686.30d,0.016881118
266,9mo_SIGAF3_14686.30h,0.019257784
266,9mo_SIGAF3_14686.30h,0.01706088
266,9mo_SIGAF3_14686.30h,0.01909782
266,9mo_SIGAF3_14686.30h,0.016051657
266,9mo_SIGAF3_14686.30h,0.017788716
266,9mo_SIGAF3_14686.30h,0.017944848
266,9mo_SIGAF3_14686.30h,0.018561192
266,9mo_SIGAF3_14686.30h,0.019227488
266,9mo_SIGAF3_14686.30h,0.016690342
266,9mo_SIGAF3_14686.30h,0.017308481
266,9mo_SIGAF3_14686.30h,0.01879812
266,9mo_SIGAF3_14686.30h,0.017027661
266,9mo_SIGAF3_14686.30h,0.015873007
266,9mo_SIGAF3_14686.30h,0.022345798
266,9mo_SIGAF3_14686.30h,0.017663075
266,9mo_SIGAF3_14686.30h,0.020631654
266,9mo_SIGAF3_14686.30h,0.015459922
266,9mo_SIGAF3_14686.30h,0.018451957
266,9mo_SIGAF3_14686.30h,0.017279519
266,9mo_SIGAF3_14686.30h,0.017128536
266,9mo_SIGAF3_14686.30h,0.021381598
266,9mo_SIGAF3_14686.30h,0.025062151
266,9mo_SIGAF3_14686.30h,0.015282553
266,9mo_SIGAF3_14686.30h,0.018527282
266,9mo_SIGAF3_14686.30h,0.02653107
266,9mo_SIGAF3_14686.30h,0.020822473
266,9mo_SIGAF3_14686.30h,0.019224051
266,9mo_SIGAF3_14686.30h,0.015559166
266,9mo_SIGAF3_14686.30h,0.016017508
266,9mo_SIGAF3_14686.30h,0.01851021
266,9mo_SIGAF3_14686.30h,0.017040052
266,9mo_SIGAF3_14686.30h,0.018629195
266,9mo_SIGAF3_14686.30h,0.015869807
266,9mo_SIGAF3_14686.30h,0.017347991
266,9mo_SIGAF3_14686.30h,0.016290003
266,9mo_SIGAF3_14686.30h,0.02370665
266,9mo_SIGAF3_14686.30h,0.020405998
266,9mo_SIGAF3_14686.30h,0.016786445
266,9mo_SIGAF3_14686.30h,0.01714179
266,9mo_SIGAF3_14686.30h,0.033651285
266,9mo_SIGAF3_14686.30h,0.033751354
266,9mo_SIGAF3_14686.30h,0.015932495
266,9mo_SIGAF3_14686.30h,0.023774266
266,9mo_SIGAF3_14686.30h,0.0206082
266,9mo_SIGAF3_14686.30h,0.021896202
266,9mo_SIGAF3_14686.30h,0.016529849
266,9mo_SIGAF3_14686.30h,0.019082902
266,9mo_SIGAF3_14686.30h,0.018979752
266,9mo_SIGAF3_14686.30h,0.019520037
266,9mo_SIGAF3_14686.30h,0.01633964
266,9mo_SIGAF3_14686.30h,0.01543681
266,9mo_SIGAF3_14686.30h,0.01667433
266,9mo_SIGAF3_14686.30h,0.01776728
266,9mo_SIGAF3_14686.30h,0.020469643
266,9mo_SIGAF3_14686.30h,0.015841722
266,9mo_SIGAF3_14686.30h,0.019265361
266,9mo_SIGAF3_14686.30h,0.025375867
266,9mo_SIGAF3_14686.30h,0.016704815
266,9mo_SIGAF3_14686.30h,0.017650522
266,9mo_SIGAF3_14686.30h,0.019861095
266,9mo_SIGAF3_14686.30h,0.017619481
266,9mo_SIGAF3_14686.30h,0.017242616
266,9mo_SIGAF3_14686.30h,0.023447713
266,9mo_SIGAF3_14686.30h,0.019616669
266,9mo_SIGAF3_14686.30h,0.01795778
266,9mo_SIGAF3_14686.30h,0.018491885
266,9mo_SIGAF3_14686.30h,0.020579819
266,9mo_SIGAF3_14686.30h,0.02483875
266,9mo_SIGAF3_14686.30h,0.018233389
266,9mo_SIGAF3_14686.30h,0.016522788
266,9mo_SIGAF3_14686.30h,0.01752974
266,9mo_SIGAF3_14686.30h,0.018350562
266,9mo_SIGAF3_14686.30h,0.015197959
266,9mo_SIGAF3_14686.30h,0.019336596
266,9mo_SIGAF3_14686.30h,0.015559028
266,9mo_SIGAF3_14686.30h,0.018895917
266,9mo_SIGAF3_14686.30h,0.016588198
266,9mo_SIGAF3_14686.30h,0.019693963
266,9mo_SIGAF3_14686.30h,0.023736158
266,9mo_SIGAF3_14686.30h,0.016365644
266,9mo_SIGAF3_14686.30h,0.015933162
266,9mo_SIGAF3_14686.30h,0.018073168
266,9mo_SIGAF3_14686.30h,0.015997658
266,9mo_SIGAF3_14686.30h,0.015579866
266,9mo_SIGAF3_14686.30h,0.016284583
266,9mo_SIGAF3_14686.30h,0.015526836
266,9mo_SIGAF3_14686.30h,0.022341987
266,9mo_SIGAF3_14686.30h,0.0157896
266,9mo_SIGAF3_14686.30h,0.018884214
266,9mo_SIGAF3_14686.30h,0.018709386
266,9mo_SIGAF3_14686.30h,0.016917303
266,9mo_SIGAF3_14686.30h,0.018934168
266,9mo_SIGAF3_14686.30h,0.016513193
266,9mo_SIGAF3_14686.30h,0.02355909
266,9mo_SIGAF3_14686.30h,0.018533811
266,9mo_SIGAF3_14686.30h,0.016604368
266,9mo_SIGAF3_14686.30h,0.015447053
266,9mo_SIGAF3_14686.30h,0.021531528
266,9mo_SIGAF3_14686.30h,0.015327072
266,9mo_SIGAF3_14686.30h,0.019257188
266,9mo_SIGAF3_14686.30h,0.01675218
266,9mo_SIGAF3_14686.30h,0.029688908
266,9mo_SIGAF3_14686.30h,0.020266587
266,9mo_SIGAF3_14686.30h,0.019730503
266,9mo_SIGAF3_14686.30h,0.016566753
266,9mo_SIGAF3_14686.30h,0.018943423
266,9mo_SIGAF3_14686.30h,0.023318235
266,9mo_SIGAF3_14686.30h,0.01624388
266,9mo_SIGAF3_14686.30h,0.01892849
266,9mo_SIGAF3_14686.30h,0.01741747
266,9mo_SIGAF3_14686.30h,0.017574416
266,9mo_SIGAF3_14686.30h,0.02299244
266,9mo_SIGAF3_14686.30h,0.023486853
266,9mo_SIGAF3_14686.30h,0.01720569
266,9mo_SIGAF3_14686.30h,0.015665308
266,9mo_SIGAF3_14686.30h,0.018021686
266,9mo_SIGAF3_14686.30h,0.016090944
266,9mo_SIGAF3_14686.30h,0.022612827
266,9mo_SIGAF3_14686.30h,0.015250317
266,9mo_SIGAF3_14686.30h,0.01880609
266,9mo_SIGAF3_14686.30h,0.01928626
266,9mo_SIGAF3_14686.30h,0.018932141
266,9mo_SIGAF3_14686.30h,0.024090806
266,9mo_SIGAF3_14686.30h,0.017486736
266,9mo_SIGAF3_14686.30h,0.01579788
266,9mo_SIGAF3_14686.30h,0.016072351
266,9mo_SIGAF3_14686.30h,0.0328477
266,9mo_SIGAF3_14686.30h,0.022640461
266,9mo_SIGAF3_14686.30h,0.015721943
266,9mo_SIGAF3_14686.30h,0.023094786
266,9mo_SIGAF3_14686.30h,0.017061424
266,9mo_SIGAF3_14686.30a,0.017684974
266,9mo_SIGAF3_14686.30a,0.016983658
266,9mo_SIGAF3_14686.30a,0.018028814
266,9mo_SIGAF3_14686.30a,0.015526381
266,9mo_SIGAF3_14686.30a,0.02055853
266,9mo_SIGAF3_14686.30a,0.027112542
266,9mo_SIGAF3_14686.30a,0.017309366
266,9mo_SIGAF3_14686.30a,0.018664429
266,9mo_SIGAF3_14686.30a,0.016014967
266,9mo_SIGAF3_14686.30a,0.015026405
266,9mo_SIGAF3_14686.30a,0.015762286
266,9mo_SIGAF3_14686.30a,0.018328559
266,9mo_SIGAF3_14686.30a,0.016656779
266,9mo_SIGAF3_14686.30a,0.018920584
266,9mo_SIGAF3_14686.30a,0.015599655
266,9mo_SIGAF3_14686.30a,0.026244864
266,9mo_SIGAF3_14686.30a,0.018979387
266,9mo_SIGAF3_14686.30a,0.015661372
266,9mo_SIGAF3_14686.30a,0.01611652
266,9mo_SIGAF3_14686.30a,0.020854859
266,9mo_SIGAF3_14686.30a,0.017885182
266,9mo_SIGAF3_14686.30a,0.018984197
266,9mo_SIGAF3_14686.30a,0.015609977
266,9mo_SIGAF3_14686.30a,0.016078716
266,9mo_SIGAF3_14686.30a,0.024513885
266,9mo_SIGAF3_14686.30a,0.020451669
266,9mo_SIGAF3_14686.30a,0.017312787
266,9mo_SIGAF3_14686.30a,0.016631141
266,9mo_SIGAF3_14686.30a,0.015994454
266,9mo_SIGAF3_14686.30a,0.019291328
266,9mo_SIGAF3_14686.30a,0.022878824
266,9mo_SIGAF3_14686.30a,0.016919926
266,9mo_SIGAF3_14686.30a,0.021057319
266,9mo_SIGAF3_14686.30a,0.02026034
266,9mo_SIGAF3_14686.30a,0.015885742
266,9mo_SIGAF3_14686.30a,0.026326379
266,9mo_SIGAF3_14686.30a,0.01924054
266,9mo_SIGAF3_14686.30a,0.018070098
266,9mo_SIGAF3_14686.30a,0.022096599
266,9mo_SIGAF3_14686.30a,0.017512158
266,9mo_SIGAF3_14686.30a,0.015293352
266,9mo_SIGAF3_14686.30a,0.03530418
266,9mo_SIGAF3_14686.30a,0.020917563
266,9mo_SIGAF3_14686.30a,0.020772802
266,9mo_SIGAF3_14686.30a,0.016283713
266,9mo_SIGAF3_14686.30a,0.016470786
266,9mo_SIGAF3_14686.30a,0.026018877
266,9mo_SIGAF3_14686.30a,0.0155076785
266,9mo_SIGAF3_14686.30a,0.01618344
266,9mo_SIGAF3_14686.30a,0.015795669
266,9mo_SIGAF3_14686.30a,0.018022873
266,9mo_SIGAF3_14686.30a,0.016817288
266,9mo_SIGAF3_14686.30a,0.019286979
266,9mo_SIGAF3_14686.30a,0.018521082
266,9mo_SIGAF3_14686.30a,0.016814895
266,9mo_SIGAF3_14686.30a,0.028000804
266,9mo_SIGAF3_14686.30a,0.015189177
266,9mo_SIGAF3_14686.30a,0.015908675
266,9mo_SIGAF3_14686.30a,0.01782804
266,9mo_SIGAF3_14686.30a,0.017423183
266,9mo_SIGAF3_14686.30a,0.020249633
266,9mo_SIGAF3_14686.30a,0.024593288
266,9mo_SIGAF3_14686.30a,0.016994454
266,9mo_SIGAF3_14686.30a,0.016485116
266,9mo_SIGAF3_14686.30a,0.021535601
266,9mo_SIGAF3_14686.30a,0.017181158
266,9mo_SIGAF3_14686.30a,0.025563065
266,9mo_SIGAF3_14686.30a,0.016928058
266,9mo_SIGAF3_14686.30a,0.03587207
266,9mo_SIGAF3_14686.30a,0.018078048
266,9mo_SIGAF3_14686.30a,0.01650098
266,9mo_SIGAF3_14686.30a,0.015045313
266,9mo_SIGAF3_14686.30a,0.018459043
266,9mo_SIGAF3_14686.30a,0.018205464
266,9mo_SIGAF3_14686.30a,0.015614139
266,9mo_SIGAF3_14686.30a,0.015670598
266,9mo_SIGAF3_14686.30a,0.017299695
266,9mo_SIGAF3_14686.30a,0.018103575
266,9mo_SIGAF3_14686.30a,0.015296661
266,9mo_SIGAF3_14686.30a,0.015318378
266,9mo_SIGAF3_14686.30a,0.016670497
266,9mo_SIGAF3_14686.30a,0.015206766
266,9mo_SIGAF3_14686.30a,0.016766792
266,9mo_SIGAF3_14686.30a,0.019716306
266,9mo_SIGAF3_14686.30a,0.027222399
266,9mo_SIGAF3_14686.30a,0.018275447
266,9mo_SIGAF3_14686.30a,0.015243737
266,9mo_SIGAF3_14686.30a,0.019522574
266,9mo_SIGAF3_14686.30a,0.021249328
266,9mo_SIGAF3_14686.30a,0.021829503
266,9mo_SIGAF3_14686.30a,0.018804792
266,9mo_SIGAF3_14686.30a,0.015995765
158,5mo_SIGAE9_146818.58h,0.01594041
158,5mo_SIGAE9_146818.58h,0.018826645
158,5mo_SIGAE9_146818.58h,0.020690706
158,5mo_SIGAE9_146818.58h,0.016990196
158,5mo_SIGAE9_146818.58h,0.015889732
158,5mo_SIGAE9_146818.58h,0.02255938
158,5mo_SIGAE9_146818.58h,0.019896073
158,5mo_SIGAE9_146818.58h,0.015141838
158,5mo_SIGAE9_146818.58h,0.017204043
158,5mo_SIGAE9_146818.58h,0.016315702
158,5mo_SIGAE9_146818.58h,0.02204066
158,5mo_SIGAE9_146818.58h,0.022891544
158,5mo_SIGAE9_146818.58h,0.01920807
158,5mo_SIGAE9_146818.58h,0.018995414
158,5mo_SIGAE9_146818.58h,0.017819744
158,5mo_SIGAE9_146818.58h,0.022844816
158,5mo_SIGAE9_146818.58h,0.016067049
158,5mo_SIGAE9_146818.58h,0.022393018
158,5mo_SIGAE9_146818.58h,0.016936438
158,5mo_SIGAE9_146818.58h,0.016566271
158,5mo_SIGAE9_146818.58h,0.0154464375
158,5mo_SIGAE9_146818.58h,0.015673574
158,5mo_SIGAE9_146818.58h,0.0150979515
158,5mo_SIGAE9_146818.58h,0.019945854
158,5mo_SIGAE9_146818.58h,0.019710397
158,5mo_SIGAE9_146818.58h,0.018138831
158,5mo_SIGAE9_146818.58h,0.030366093
158,5mo_SIGAE9_146818.58h,0.018568387
158,5mo_SIGAE9_146818.58h,0.025938174
158,5mo_SIGAE9_146818.58h,0.016082611
158,5mo_SIGAE9_146818.58h,0.01823817
158,5mo_SIGAE9_146818.58h,0.01686453
158,5mo_SIGAE9_146818.58h,0.0175307
158,5mo_SIGAE9_146818.58h,0.017564442
158,5mo_SIGAE9_146818.58h,0.015681779
158,5mo_SIGAE9_146818.58h,0.017175691
158,5mo_SIGAE9_146818.58h,0.019704482
158,5mo_SIGAE9_146818.58h,0.016868185
158,5mo_SIGAE9_146818.58h,0.016047396
158,5mo_SIGAE9_146818.58h,0.01744439
158,5mo_SIGAE9_146818.58h,0.03179827
158,5mo_SIGAE9_146818.58h,0.015477847
158,5mo_SIGAE9_146818.58h,0.017160347
158,5mo_SIGAE9_146818.58h,0.020863976
158,5mo_SIGAE9_146818.58h,0.016983382
158,5mo_SIGAE9_146818.58h,0.028214423
158,5mo_SIGAE9_146818.58h,0.01729862
158,5mo_SIGAE9_146818.58h,0.015741603
158,5mo_SIGAE9_146818.58h,0.020476192
158,5mo_SIGAE9_146818.58h,0.015114085
158,5mo_SIGAE9_146818.58h,0.018245405
158,5mo_SIGAE9_146818.58h,0.019690376
158,5mo_SIGAE9_146818.58h,0.018177148
158,5mo_SIGAE9_146818.58h,0.016516972
158,5mo_SIGAE9_146818.58h,0.015397987
158,5mo_SIGAE9_146818.58h,0.017150944
158,5mo_SIGAE9_146818.58h,0.018416531
158,5mo_SIGAE9_146818.58h,0.0169856
158,5mo_SIGAE9_146818.58h,0.018977132
158,5mo_SIGAE9_146818.58h,0.020564368
158,5mo_SIGAE9_146818.58h,0.020216832
158,5mo_SIGAE9_14686.57a,0.016397048
158,5mo_SIGAE9_14686.57a,0.016122848
158,5mo_SIGAE9_14686.57a,0.016198069
158,5mo_SIGAE9_14686.57a,0.02169227
158,5mo_SIGAD9_146818.58g,0.016217241
158,5mo_SIGAD9_146818.58g,0.022489721
158,5mo_SIGAD9_146818.58g,0.017098244
158,5mo_SIGAD9_146818.58g,0.01579703
158,5mo_SIGAD9_146818.58g,0.015039736
158,5mo_SIGAD9_146818.58g,0.01796784
158,5mo_SIGAD9_146818.58g,0.017716324
158,5mo_SIGAD9_146818.58g,0.016041767
158,5mo_SIGAD9_146818.58g,0.015232917
158,5mo_SIGAD9_146818.58g,0.015042856
158,5mo_SIGAD9_146818.58g,0.016270133
158,5mo_SIGAD9_146818.58g,0.0154459225
158,5mo_SIGAD9_146818.58g,0.021483094
158,5mo_SIGAD9_146818.58g,0.018231336
158,5mo_SIGAD9_146812.56e,0.01770503
158,5mo_SIGAD9_146812.56e,0.021190768
158,5mo_SIGAD9_146812.56e,0.01673326
158,5mo_SIGAD9_146812.56e,0.01538369
158,5mo_SIGAD9_146812.56e,0.015134588
158,5mo_SIGAD9_146812.56e,0.015073966
158,5mo_SIGAD9_146812.56e,0.017562462
158,5mo_SIGAD9_146812.56e,0.026245264
158,5mo_SIGAD9_146812.56e,0.017706448
158,5mo_SIGAD9_146812.56e,0.021908903
158,5mo_SIGAD9_146812.56e,0.02407905
158,5mo_SIGAD9_146812.56e,0.016022446
158,5mo_SIGAD9_146812.56e,0.018316392
158,5mo_SIGAD9_146812.56e,0.01721682
158,5mo_SIGAD9_146812.56e,0.023999633
158,5mo_SIGAD9_146812.56e,0.015602944
158,5mo_SIGAD9_146812.56e,0.024073012
158,5mo_SIGAD9_146812.56e,0.018275822
158,5mo_SIGAD9_146812.56e,0.01513131
158,5mo_SIGAD9_146812.56e,0.018920753
158,5mo_SIGAD9_146812.56e,0.019745933
158,5mo_SIGAD9_146812.56e,0.015077294
158,5mo_SIGAD9_146812.56e,0.023085352
158,5mo_SIGAD9_146812.56e,0.026766568
158,5mo_SIGAD9_146812.56e,0.01579109
158,5mo_SIGAD9_146812.56e,0.020826984
158,5mo_SIGAD9_146812.56e,0.015049188
158,5mo_SIGAD9_146812.56e,0.023317726
158,5mo_SIGAD9_146812.56e,0.0178248
158,5mo_SIGAD9_146812.56e,0.022542628
158,5mo_SIGAD9_146812.56e,0.020617876
158,5mo_SIGAD9_146812.56e,0.022479294
158,5mo_SIGAD9_146812.56e,0.021055289
158,5mo_SIGAD9_146812.56e,0.015142419
158,5mo_SIGAD9_146812.56e,0.017740628
158,5mo_SIGAD9_146812.56e,0.016616922
158,5mo_SIGAD9_146812.56e,0.021503663
158,5mo_SIGAD9_146812.56e,0.016423175
158,5mo_SIGAD9_146812.56e,0.020781588
158,5mo_SIGAD9_146812.56e,0.019477995
158,5mo_SIGAD9_146812.56e,0.017660912
158,5mo_SIGAD9_146812.56e,0.017987125
4,7dr2_7dold_SITTB4_14684.38h,0.0200158
4,7dr2_7dold_SITTB4_14684.38h,0.017488513
4,3d7d_SITTB7_146813.47c,0.019658959
4,3d7d_SITTB7_146813.47c,0.017635724
4,3d7d_SITTB7_146813.47c,0.025511501
4,3d7d_SITTB7_146813.47c,0.021726478
4,3d7d_SITTB7_146813.47c,0.017385853
4,3d7d_SITTB7_146813.47c,0.018668126
4,3d7d_SITTB7_146813.47c,0.019856565
4,3d7d_SITTB7_146813.47c,0.016718466
4,3d7d_SITTB7_146813.47c,0.020402718
4,3d7d_SITTB7_146813.47c,0.017675338
4,3d7d_SITTB7_146813.47c,0.018122872
24,2w4w_SITTC4_146819.61f,0.01763598
24,2w4w_SITTC4_146819.61f,0.038722474
24,2w4w_SITTC4_146819.61f,0.016919462
24,2w4w_SITTC4_146819.61f,0.016662039
24,2w4w_SITTC4_146819.61f,0.016791355
24,2w4w_SITTC4_146819.61f,0.017023003
24,2w4w_SITTC4_146819.61f,0.018030327
24,2w4w_SITTC4_146819.61f,0.024178825
24,2w4w_SITTC4_146819.61f,0.01613146
24,2w4w_SITTC4_146819.61f,0.015070967
24,2w4w_SITTC4_146819.61f,0.020300824
24,2w4w_SITTC4_146819.61f,0.01964326
24,2w4w_SITTC4_146819.61f,0.024336474
24,2w4w_SITTC4_146819.61f,0.02100288
24,2w4w_SITTC4_146819.61f,0.02185908
24,2w4w_SITTC4_146819.61f,0.020059941
24,2w4w_SITTC4_146819.61f,0.026000207
24,2w4w_SITTC4_146819.61f,0.022077348
24,2w4w_SITTC4_146819.61f,0.015271206
24,2w4w_SITTC4_146819.61f,0.0180129
